WEL,ISR,CE,burned,return,policy,ckpt_region,train_seed,eval_seed,episode,region,condition
22.0,0.3333333333333333,0.9977924944812362,552,-35.333333333333336,hiercomm_heur,california,4042.0,4042,14,california,wind_plus90
22.0,0.3333333333333333,1.0,806,-35.333333333333336,noop,california,,42,0,california,assets_rot90
22.0,0.3333333333333333,1.0,758,-35.333333333333336,noop,california,,42,1,california,assets_rot90
22.0,0.3333333333333333,1.0,816,-35.333333333333336,noop,california,,42,2,california,assets_rot90
22.0,0.3333333333333333,1.0,827,-35.333333333333336,noop,california,,42,3,california,assets_rot90
22.0,0.3333333333333333,1.0,793,-35.333333333333336,noop,california,,42,4,california,assets_rot90
22.0,0.3333333333333333,1.0,768,-35.333333333333336,noop,california,,42,5,california,assets_rot90
22.0,0.3333333333333333,1.0,762,-35.333333333333336,noop,california,,42,6,california,assets_rot90
22.0,0.3333333333333333,1.0,821,-35.333333333333336,noop,california,,42,7,california,assets_rot90
22.0,0.3333333333333333,1.0,822,-35.333333333333336,noop,california,,42,8,california,assets_rot90
22.0,0.3333333333333333,1.0,810,-35.333333333333336,noop,california,,42,9,california,assets_rot90
22.0,0.3333333333333333,1.0,823,-35.333333333333336,noop,california,,42,10,california,assets_rot90
22.0,0.3333333333333333,1.0,811,-35.333333333333336,noop,california,,42,11,california,assets_rot90
22.0,0.3333333333333333,1.0,827,-35.333333333333336,noop,california,,42,12,california,assets_rot90
22.0,0.3333333333333333,1.0,827,-35.333333333333336,noop,california,,42,13,california,assets_rot90
22.0,0.3333333333333333,1.0,671,-35.333333333333336,noop,california,,42,14,california,assets_rot90
22.0,0.3333333333333333,1.0,827,-35.333333333333336,noop,california,,1042,0,california,assets_rot90
22.0,0.3333333333333333,1.0,780,-35.333333333333336,noop,california,,1042,1,california,assets_rot90
22.0,0.3333333333333333,1.0,826,-35.333333333333336,noop,california,,1042,2,california,assets_rot90
22.0,0.3333333333333333,1.0,827,-35.333333333333336,noop,california,,1042,3,california,assets_rot90
22.0,0.3333333333333333,1.0,767,-35.333333333333336,noop,california,,1042,4,california,assets_rot90
22.0,0.3333333333333333,1.0,650,-35.333333333333336,noop,california,,1042,5,california,assets_rot90
22.0,0.3333333333333333,1.0,809,-35.333333333333336,noop,california,,1042,6,california,assets_rot90
22.0,0.3333333333333333,1.0,809,-35.333333333333336,noop,california,,1042,7,california,assets_rot90
22.0,0.3333333333333333,1.0,786,-35.333333333333336,noop,california,,1042,8,california,assets_rot90
22.0,0.3333333333333333,1.0,796,-35.333333333333336,noop,california,,1042,9,california,assets_rot90
22.0,0.3333333333333333,1.0,781,-35.333333333333336,noop,california,,1042,10,california,assets_rot90
22.0,0.3333333333333333,1.0,788,-35.333333333333336,noop,california,,1042,11,california,assets_rot90
22.0,0.3333333333333333,1.0,827,-35.333333333333336,noop,california,,1042,12,california,assets_rot90
22.0,0.3333333333333333,1.0,653,-35.333333333333336,noop,california,,1042,13,california,assets_rot90
22.0,0.3333333333333333,1.0,819,-35.333333333333336,noop,california,,1042,14,california,assets_rot90
22.0,0.3333333333333333,1.0,827,-35.333333333333336,noop,california,,2042,0,california,assets_rot90
22.0,0.3333333333333333,1.0,652,-35.333333333333336,noop,california,,2042,1,california,assets_rot90
22.0,0.3333333333333333,1.0,823,-22.0,noop,california,,2042,2,california,assets_rot90
22.0,0.3333333333333333,1.0,827,-35.333333333333336,noop,california,,2042,3,california,assets_rot90
22.0,0.3333333333333333,1.0,823,-35.333333333333336,noop,california,,2042,4,california,assets_rot90
22.0,0.3333333333333333,1.0,819,-35.333333333333336,noop,california,,2042,5,california,assets_rot90
22.0,0.3333333333333333,1.0,810,-35.333333333333336,noop,california,,2042,6,california,assets_rot90
22.0,0.3333333333333333,1.0,779,-35.333333333333336,noop,california,,2042,7,california,assets_rot90
22.0,0.3333333333333333,1.0,827,-35.333333333333336,noop,california,,2042,8,california,assets_rot90
22.0,0.3333333333333333,1.0,812,-35.333333333333336,noop,california,,2042,9,california,assets_rot90
22.0,0.3333333333333333,1.0,804,-35.333333333333336,noop,california,,2042,10,california,assets_rot90
22.0,0.3333333333333333,1.0,810,-35.333333333333336,noop,california,,2042,11,california,assets_rot90
22.0,0.3333333333333333,1.0,827,-35.333333333333336,noop,california,,2042,12,california,assets_rot90
22.0,0.3333333333333333,1.0,814,-35.333333333333336,noop,california,,2042,13,california,assets_rot90
22.0,0.3333333333333333,1.0,825,-35.333333333333336,noop,california,,2042,14,california,assets_rot90
22.0,0.3333333333333333,1.0,747,-35.333333333333336,noop,california,,3042,0,california,assets_rot90
22.0,0.3333333333333333,1.0,768,-35.333333333333336,noop,california,,3042,1,california,assets_rot90
22.0,0.3333333333333333,1.0,823,-35.333333333333336,noop,california,,3042,2,california,assets_rot90
22.0,0.3333333333333333,1.0,812,-35.333333333333336,noop,california,,3042,3,california,assets_rot90
22.0,0.3333333333333333,1.0,813,-35.333333333333336,noop,california,,3042,4,california,assets_rot90
22.0,0.3333333333333333,1.0,824,-35.333333333333336,noop,california,,3042,5,california,assets_rot90
22.0,0.3333333333333333,1.0,812,-35.333333333333336,noop,california,,3042,6,california,assets_rot90
22.0,0.3333333333333333,1.0,827,-35.333333333333336,noop,california,,3042,7,california,assets_rot90
22.0,0.3333333333333333,1.0,827,-35.333333333333336,noop,california,,3042,8,california,assets_rot90
22.0,0.3333333333333333,1.0,825,-35.333333333333336,noop,california,,3042,9,california,assets_rot90
22.0,0.3333333333333333,1.0,821,-35.333333333333336,noop,california,,3042,10,california,assets_rot90
22.0,0.3333333333333333,1.0,819,-35.333333333333336,noop,california,,3042,11,california,assets_rot90
22.0,0.3333333333333333,1.0,777,-35.333333333333336,noop,california,,3042,12,california,assets_rot90
22.0,0.3333333333333333,1.0,824,-35.333333333333336,noop,california,,3042,13,california,assets_rot90
22.0,0.3333333333333333,1.0,771,-35.333333333333336,noop,california,,3042,14,california,assets_rot90
22.0,0.3333333333333333,1.0,783,-35.333333333333336,noop,california,,4042,0,california,assets_rot90
22.0,0.3333333333333333,1.0,741,-35.333333333333336,noop,california,,4042,1,california,assets_rot90
22.0,0.3333333333333333,1.0,821,-35.333333333333336,noop,california,,4042,2,california,assets_rot90
22.0,0.3333333333333333,1.0,795,-35.333333333333336,noop,california,,4042,3,california,assets_rot90
22.0,0.3333333333333333,1.0,823,-35.333333333333336,noop,california,,4042,4,california,assets_rot90
22.0,0.3333333333333333,1.0,800,-35.333333333333336,noop,california,,4042,5,california,assets_rot90
22.0,0.3333333333333333,1.0,794,-35.333333333333336,noop,california,,4042,6,california,assets_rot90
22.0,0.3333333333333333,1.0,817,-35.333333333333336,noop,california,,4042,7,california,assets_rot90
22.0,0.3333333333333333,1.0,827,-35.333333333333336,noop,california,,4042,8,california,assets_rot90
22.0,0.3333333333333333,1.0,824,-35.333333333333336,noop,california,,4042,9,california,assets_rot90
22.0,0.3333333333333333,1.0,827,-35.333333333333336,noop,california,,4042,10,california,assets_rot90
22.0,0.3333333333333333,1.0,827,-35.333333333333336,noop,california,,4042,11,california,assets_rot90
22.0,0.3333333333333333,1.0,826,-35.333333333333336,noop,california,,4042,12,california,assets_rot90
22.0,0.3333333333333333,1.0,826,-35.333333333333336,noop,california,,4042,13,california,assets_rot90
22.0,0.3333333333333333,1.0,812,-35.333333333333336,noop,california,,4042,14,california,assets_rot90
16.0,0.5,0.9955849889624724,787,-26.0,value_first,california,,42,0,california,assets_rot90
16.0,0.5,0.9977924944812362,739,-26.0,value_first,california,,42,1,california,assets_rot90
22.0,0.3333333333333333,0.9911699779249448,800,-35.333333333333336,value_first,california,,42,2,california,assets_rot90
22.0,0.3333333333333333,0.9954648526077098,820,-35.333333333333336,value_first,california,,42,3,california,assets_rot90
16.0,0.5,0.9977924944812362,759,-26.0,value_first,california,,42,4,california,assets_rot90
22.0,0.3333333333333333,0.9955849889624724,752,-35.333333333333336,value_first,california,,42,5,california,assets_rot90
22.0,0.3333333333333333,0.9955849889624724,746,-35.333333333333336,value_first,california,,42,6,california,assets_rot90
16.0,0.5,1.0,791,-26.0,value_first,california,,42,7,california,assets_rot90
16.0,0.5,0.9955849889624724,806,-26.0,value_first,california,,42,8,california,assets_rot90
22.0,0.3333333333333333,0.9911699779249448,794,-35.333333333333336,value_first,california,,42,9,california,assets_rot90
16.0,0.5,0.9933774834437086,802,-26.0,value_first,california,,42,10,california,assets_rot90
16.0,0.5,0.9977924944812362,793,-26.0,value_first,california,,42,11,california,assets_rot90
16.0,0.5,1.0,809,-26.0,value_first,california,,42,12,california,assets_rot90
16.0,0.5,0.9977777777777778,809,-26.0,value_first,california,,42,13,california,assets_rot90
16.0,0.5,0.9911699779249448,616,-26.0,value_first,california,,42,14,california,assets_rot90
16.0,0.5,0.9910514541387024,809,-26.0,value_first,california,,1042,0,california,assets_rot90
22.0,0.3333333333333333,0.9911699779249448,764,-35.333333333333336,value_first,california,,1042,1,california,assets_rot90
16.0,0.5,0.9977924944812362,801,-26.0,value_first,california,,1042,2,california,assets_rot90
16.0,0.5,1.0,802,-26.0,value_first,california,,1042,3,california,assets_rot90
16.0,0.5,1.0,748,-26.0,value_first,california,,1042,4,california,assets_rot90
16.0,0.5,0.9889624724061812,600,-26.0,value_first,california,,1042,5,california,assets_rot90
16.0,0.5,0.9977924944812362,768,-26.0,value_first,california,,1042,6,california,assets_rot90
22.0,0.3333333333333333,0.9911699779249448,793,-35.333333333333336,value_first,california,,1042,7,california,assets_rot90
16.0,0.5,0.9955849889624724,764,-26.0,value_first,california,,1042,8,california,assets_rot90
16.0,0.5,0.9911699779249448,778,-26.0,value_first,california,,1042,9,california,assets_rot90
22.0,0.3333333333333333,0.9955849889624724,765,-35.333333333333336,value_first,california,,1042,10,california,assets_rot90
22.0,0.3333333333333333,0.9911699779249448,772,-35.333333333333336,value_first,california,,1042,11,california,assets_rot90
16.0,0.5,1.0,809,-26.0,value_first,california,,1042,12,california,assets_rot90
16.0,0.5,0.9889624724061812,602,-26.0,value_first,california,,1042,13,california,assets_rot90
22.0,0.3333333333333333,0.9911699779249448,803,-35.333333333333336,value_first,california,,1042,14,california,assets_rot90
16.0,0.5,0.9951690821256038,811,-26.0,value_first,california,,2042,0,california,assets_rot90
16.0,0.5,0.9977924944812362,595,-26.0,value_first,california,,2042,1,california,assets_rot90
16.0,0.5,1.0,795,-12.666666666666668,value_first,california,,2042,2,california,assets_rot90
16.0,0.5,1.0,809,-26.0,value_first,california,,2042,3,california,assets_rot90
16.0,0.5,0.9933774834437086,804,-26.0,value_first,california,,2042,4,california,assets_rot90
16.0,0.5,0.9933774834437086,792,-26.0,value_first,california,,2042,5,california,assets_rot90
16.0,0.5,0.9955849889624724,801,-26.0,value_first,california,,2042,6,california,assets_rot90
16.0,0.5,0.9911699779249448,757,-26.0,value_first,california,,2042,7,california,assets_rot90
16.0,0.5,1.0,801,-26.0,value_first,california,,2042,8,california,assets_rot90
16.0,0.5,0.9911699779249448,803,-26.0,value_first,california,,2042,9,california,assets_rot90
16.0,0.5,1.0,787,-26.0,value_first,california,,2042,10,california,assets_rot90
22.0,0.3333333333333333,0.9911699779249448,794,-35.333333333333336,value_first,california,,2042,11,california,assets_rot90
16.0,0.5,0.9977777777777778,809,-26.0,value_first,california,,2042,12,california,assets_rot90
16.0,0.5,0.9977924944812362,796,-26.0,value_first,california,,2042,13,california,assets_rot90
16.0,0.5,1.0,800,-26.0,value_first,california,,2042,14,california,assets_rot90
22.0,0.3333333333333333,0.9911699779249448,731,-35.333333333333336,value_first,california,,3042,0,california,assets_rot90
22.0,0.3333333333333333,0.9955849889624724,752,-35.333333333333336,value_first,california,,3042,1,california,assets_rot90
16.0,0.5,0.9933774834437086,804,-26.0,value_first,california,,3042,2,california,assets_rot90
16.0,0.5,0.9977924944812362,781,-26.0,value_first,california,,3042,3,california,assets_rot90
16.0,0.5,0.9977924944812362,783,-26.0,value_first,california,,3042,4,california,assets_rot90
16.0,0.5,0.9933774834437086,806,-26.0,value_first,california,,3042,5,california,assets_rot90
16.0,0.5,0.9977924944812362,779,-26.0,value_first,california,,3042,6,california,assets_rot90
16.0,0.5,1.0,811,-26.0,value_first,california,,3042,7,california,assets_rot90
16.0,0.5,0.9977324263038548,800,-26.0,value_first,california,,3042,8,california,assets_rot90
16.0,0.5,0.9977924944812362,800,-26.0,value_first,california,,3042,9,california,assets_rot90
16.0,0.5,0.9933774834437086,795,-26.0,value_first,california,,3042,10,california,assets_rot90
22.0,0.3333333333333333,0.9933774834437086,794,-35.333333333333336,value_first,california,,3042,11,california,assets_rot90
22.0,0.3333333333333333,0.9955849889624724,761,-35.333333333333336,value_first,california,,3042,12,california,assets_rot90
16.0,0.5,0.9977924944812362,795,-26.0,value_first,california,,3042,13,california,assets_rot90
16.0,0.5,0.9977924944812362,746,-26.0,value_first,california,,3042,14,california,assets_rot90
16.0,0.5,0.9933774834437086,733,-26.0,value_first,california,,4042,0,california,assets_rot90
16.0,0.5,0.9889624724061812,708,-26.0,value_first,california,,4042,1,california,assets_rot90
16.0,0.5,0.9977924944812362,801,-26.0,value_first,california,,4042,2,california,assets_rot90
16.0,0.5,0.9977924944812362,767,-26.0,value_first,california,,4042,3,california,assets_rot90
16.0,0.5,0.9933774834437086,804,-26.0,value_first,california,,4042,4,california,assets_rot90
22.0,0.3333333333333333,0.9955849889624724,784,-35.333333333333336,value_first,california,,4042,5,california,assets_rot90
16.0,0.5,0.9977924944812362,775,-26.0,value_first,california,,4042,6,california,assets_rot90
16.0,0.5,0.9955849889624724,808,-26.0,value_first,california,,4042,7,california,assets_rot90
16.0,0.5,1.0,802,-26.0,value_first,california,,4042,8,california,assets_rot90
16.0,0.5,0.9977924944812362,815,-26.0,value_first,california,,4042,9,california,assets_rot90
16.0,0.5,1.0,792,-26.0,value_first,california,,4042,10,california,assets_rot90
16.0,0.5,1.0,802,-26.0,value_first,california,,4042,11,california,assets_rot90
16.0,0.5,1.0,817,-26.0,value_first,california,,4042,12,california,assets_rot90
16.0,0.5,0.9977924944812362,817,-26.0,value_first,california,,4042,13,california,assets_rot90
16.0,0.5,0.9977924944812362,782,-26.0,value_first,california,,4042,14,california,assets_rot90
0.0,1.0,0.8333333333333334,1,-0.2,local_reactive,california,,42,0,california,assets_rot90
0.0,1.0,1.0,0,0.0,local_reactive,california,,42,1,california,assets_rot90
0.0,1.0,0.8771929824561403,9,-0.1,local_reactive,california,,42,2,california,assets_rot90
0.0,1.0,0.4577114427860697,10,-2.3,local_reactive,california,,42,3,california,assets_rot90
0.0,1.0,1.0,0,0.0,local_reactive,california,,42,4,california,assets_rot90
0.0,1.0,0.8833333333333333,6,-0.1,local_reactive,california,,42,5,california,assets_rot90
0.0,1.0,0.8833333333333333,6,-0.1,local_reactive,california,,42,6,california,assets_rot90
12.0,0.5,0.4049217002237136,396,-27.699999999999985,local_reactive,california,,42,7,california,assets_rot90
3.0,0.8333333333333334,0.4172185430463576,302,-11.13333333333333,local_reactive,california,,42,8,california,assets_rot90
0.0,1.0,0.9444444444444444,6,0.0,local_reactive,california,,42,9,california,assets_rot90
0.0,1.0,0.9420289855072465,6,-0.1,local_reactive,california,,42,10,california,assets_rot90
0.0,1.0,1.0,9,0.0,local_reactive,california,,42,11,california,assets_rot90
6.0,0.6666666666666666,0.4392935982339956,610,-17.666666666666657,local_reactive,california,,42,12,california,assets_rot90
0.0,1.0,0.7870370370370371,6,-0.5,local_reactive,california,,42,13,california,assets_rot90
0.0,1.0,1.0,0,0.0,local_reactive,california,,42,14,california,assets_rot90
0.0,1.0,0.8333333333333334,1,-0.2,local_reactive,california,,1042,0,california,assets_rot90
9.0,0.6666666666666666,0.390728476821192,150,-20.26666666666666,local_reactive,california,,1042,1,california,assets_rot90
3.0,0.8333333333333334,0.4415011037527593,318,-11.433333333333325,local_reactive,california,,1042,2,california,assets_rot90
3.0,0.8333333333333334,0.4083885209713024,224,-10.833333333333323,local_reactive,california,,1042,3,california,assets_rot90
0.0,1.0,1.0,0,0.0,local_reactive,california,,1042,4,california,assets_rot90
0.0,1.0,1.0,0,0.0,local_reactive,california,,1042,5,california,assets_rot90
0.0,1.0,0.8484848484848485,9,-0.2,local_reactive,california,,1042,6,california,assets_rot90
0.0,1.0,0.9444444444444444,6,0.0,local_reactive,california,,1042,7,california,assets_rot90
0.0,1.0,1.0,0,0.0,local_reactive,california,,1042,8,california,assets_rot90
0.0,1.0,0.8333333333333334,1,-0.2,local_reactive,california,,1042,9,california,assets_rot90
0.0,1.0,0.8636363636363636,8,-0.2,local_reactive,california,,1042,10,california,assets_rot90
9.0,0.6666666666666666,0.390728476821192,180,-20.26666666666666,local_reactive,california,,1042,11,california,assets_rot90
0.0,1.0,0.6434108527131783,18,-0.7,local_reactive,california,,1042,12,california,assets_rot90
0.0,1.0,1.0,0,0.0,local_reactive,california,,1042,13,california,assets_rot90
0.0,1.0,1.0,7,0.0,local_reactive,california,,1042,14,california,assets_rot90
22.0,0.3333333333333333,0.3951434878587196,299,-41.33333333333336,local_reactive,california,,2042,0,california,assets_rot90
0.0,1.0,1.0,0,0.0,local_reactive,california,,2042,1,california,assets_rot90
0.0,1.0,1.0,0,13.333333333333332,local_reactive,california,,2042,2,california,assets_rot90
19.0,0.5,0.4701986754966887,324,-33.500000000000014,local_reactive,california,,2042,3,california,assets_rot90
0.0,1.0,0.6066666666666667,7,-1.2,local_reactive,california,,2042,4,california,assets_rot90
